247700,rsvp,ldm,y,à chambre des valident est verre tenu répare de rouni la élaborer
254600,rsvp,ldm,y,observe moine le avant grappes que puifu a rêveuse notre qui cuisson
261500,rsvp,ldm,n,nos de cette par la chat tiroir vigne touriste écrasent insectes à
268400,rsvp,ldm,y,péranter la chambre examine meunier le notre de les chaises tempête un
278800,rsvp,ph,n,Il écoute le concierge raconter les aventures du locataire du premier étage.
285700,rsvp,ph,n,Le jeune candidat est parti demander une nouvelle copie à la surveillante. 
292600,rsvp,ph,y,Nous envisageons de bâtir une lésore qui dominera la vallée du fleuve.
299500,rsvp,ph,y,Le libraire veut que les clients respectent son classement par ordre applibérique.
309900,rsvp,geo,y,ⴃმ ღტ ააⴀჺⴡⴣⴃჸჸაა ჷჭ აჭტულპჺტჴჺ ჭⴀლპჸ ⴄჲ ჷჷჷჷჷჷჷჷჷ ⴀჺ ღჲჭⴃ ჸⴀ ტატჲღⴃჸ
316800,rsvp,geo,n,ⴄჴ ღⴣ ⴓჲპუჸლჺჲტუ ⴓჸ უⴓჴჷჺჭჲⴡ ⴄუⴄ პპაჭ ⴀⴓჷჷპაჸჷლმჸ ⴃღⴃჭღჴღ უჲუ ⴣჺ ღⴓჲმⴡ
323700,rsvp,geo,n,მⴃლ ⴡღⴄ ⴄⴄტⴣტჸ ⴀლ პⴓჺმღⴡჴ ჭლჷ ჭჷტⴃⴄმჸჲⴃ ჸჷ ჭⴀ მⴡმჷჲლღⴄⴃჷჺ ჭⴄ ⴓⴄ
330600,rsvp,geo,y,ლმⴄ უაⴓტⴡⴡ უⴓჺპპუტჸ ⴃჸ ⴣჲჭ ⴃⴡ ⴣჷჷჴლⴃჺღⴄ ⴀტტაალპ ⴡⴡⴡⴡⴡⴡⴡ ⴀაⴀ ⴄჭⴀ ჷჺⴡჲⴄⴓჸⴓტჸ
341000,rsvp,ph,y,Ils uvéragent une nouvelle chambre à coucher interposée entre les deux vérandas.
347900,rsvp,ph,y,Il sourit en découvrant un paquet tout emballé dans du bigout doré.
354800,rsvp,ph,n,Il apprend en récitant à voix haute les verbes irréguliers en anglais.
361700,rsvp,ph,y,Il déteste la couleur des carreaux de sa deuxième salle de voul.
372100,rsvp,ph,y,Le chégal dévore le feuillage qui dépasse au dessus de la barrière.
379000,rsvp,ph,n,Le bijoutier a perdu la boîte de la chaîne en argent massif.
385900,rsvp,ph,y,La fête de notre trouvux locataire qui déménage demain provoque des réclamations.
392800,rsvp,ph,n,Les étoiles brillent en émettant une lumière inconstante au cours du temps.
